"MAKEID","MODELID","YEARID","TRIMID","ODSMAKEID","ODSMODELID","ODSYEARID","ODSTRIMID"
"20000068","20000546","35797618","20007098","20068","21740","35797618","55448"
"20000068","20000633","20002676","20004777","20068","21828","20142","23371"
"20000068","20000633","20002676","20006411","20068","21828","20142","26601"
"20000068","20000633","20002677","20004777","20068","21828","20143","23371"
"20000068","20000633","20002677","20006411","20068","21828","20143","26601"
"20000068","20000633","20002678","20003643","20068","21828","20144","24369"
"20000068","20000633","20002678","20006411","20068","21828","20144","26601"
"20000068","20000633","20002679","20003643","20068","21828","20145","24369"
"20000068","20000633","20002679","20005555","20068","21828","20145","25215"
"20000068","20000633","20002679","20006411","20068","21828","20145","26601"
"20000068","20000633","20002731","20006411","20068","21828","20197","26601"
"20000068","20000633","20002732","20004777","20068","21828","20198","23371"
"20000068","20000633","20002732","20006411","20068","21828","20198","26601"
"20000068","20000633","20002733","20004777","20068","21828","20199","23371"
"20000068","20000633","20002733","20006411","20068","21828","20199","26601"
"20000068","20000633","20002734","20003643","20068","21828","20200","24369"
"20000068","20000633","20002734","20005555","20068","21828","20200","25215"
"20000068","20000633","20002734","20006411","20068","21828","20200","26601"
"20000068","20000633","20002735","20003643","20068","21828","20201","24369"
"20000068","20000633","20002735","20005555","20068","21828","20201","25215"
"20000068","20000633","20002735","20006411","20068","21828","20201","26601"
"20000068","20000633","20002736","20003643","20068","21828","27381","24369"
"20000068","20000633","20002736","20005555","20068","21828","27381","25215"
"20000068","20000633","20002736","20006411","20068","21828","27381","26601"
"20000068","20000633","20002737","20003643","20068","21828","34923","24369"
"20000068","20000633","20002737","20004545","20068","21828","34923","23139"
"20000068","20000633","20002737","20005555","20068","21828","34923","25215"
"20000068","20000633","20002738","20002941","20068","21828","39723","23667"
"20000068","20000633","20002738","20003643","20068","21828","39723","24369"
"20000068","20000633","20002738","20004545","20068","21828","39723","23139"
"20000068","20000633","20002738","20005555","20068","21828","39723","25215"
"20000068","20000633","20002739","20002941","20068","21828","47272","23667"
"20000068","20000633","20002739","20003643","20068","21828","47272","24369"
"20000068","20000633","20002739","20005555","20068","21828","47272","25215"
"20000068","20000633","20002740","20002941","20068","21828","51683","23667"
"20000068","20000633","20002740","20003643","20068","21828","51683","24369"
"20000068","20000633","20002740","20005555","20068","21828","51683","25215"
"20000068","20000633","20002741","20002941","20068","21828","56007","23667"
"20000068","20000633","20002741","20003643","20068","21828","56007","24369"
"20000068","20000633","20002741","20005555","20068","21828","56007","25215"
"20000068","20000633","20002742","20002941","20068","21828","58487","23667"
"20000068","20000633","20002742","20003643","20068","21828","58487","24369"
"20000068","20000633","20002742","20005555","20068","21828","58487","25215"
"20000068","20000633","30031936","20002941","20068","21828","30031936","23667"
"20000068","20000633","30031936","20003643","20068","21828","30031936","24369"
"20000068","20000633","30031936","20005555","20068","21828","30031936","25215"
"20000068","20000633","35797618","20002941","20068","21828","35797618","23667"
"20000068","20000645","20002679","20002941","20068","21840","20145","23667"
"20000068","20000645","20002679","20003643","20068","21840","20145","24369"
"20000068","20000645","20002734","20002941","20068","21840","20200","23667"
"20000068","20000645","20002734","20003643","20068","21840","20200","24369"
"20000068","20000645","20002735","20002941","20068","21840","20201","23667"
"20000068","20000645","20002735","20003643","20068","21840","20201","24369"
"20000068","20000645","20002736","20002941","20068","21840","27381","23667"
"20000068","20000645","20002736","20003643","20068","21840","27381","24369"
"20000068","20000690","20002678","20005555","20068","21885","20144","25215"
"20000068","20000690","20002679","20003643","20068","21885","20145","24369"
"20000068","20000690","20002679","20005555","20068","21885","20145","25215"
"20000068","20000690","20002734","20005555","20068","21885","20200","25215"
"20000068","20000690","20002735","20003643","20068","21885","20201","24369"
"20000068","20000690","20002735","20005555","20068","21885","20201","25215"
"20000068","20000690","20002736","20003643","20068","21885","27381","24369"
"20000068","20000690","20002736","20005555","20068","21885","27381","25215"
"20000068","20000690","20002737","20003643","20068","21885","34923","24369"
"20000068","20000690","20002737","20005555","20068","21885","34923","25215"
"20000068","20000690","20002738","20002941","20068","21885","39723","23667"
"20000068","20000690","20002738","20003643","20068","21885","39723","24369"
"20000068","20000690","20002738","20005555","20068","21885","39723","25215"
"20000068","20000773","20002676","20002941","20068","21970","20142","23667"
"20000068","20000773","20002676","20003643","20068","21970","20142","24369"
"20000068","20000773","20002676","20006411","20068","21970","20142","26601"
"20000068","20000773","20002677","20002941","20068","21970","20143","23667"
"20000068","20000773","20002677","20003643","20068","21970","20143","24369"
"20000068","20000773","20002678","20002941","20068","21970","20144","23667"
"20000068","20000773","20002678","20003643","20068","21970","20144","24369"
"20000068","20000773","20002679","20002941","20068","21970","20145","23667"
"20000068","20000773","20002679","20003643","20068","21970","20145","24369"
"20000068","20000773","20002679","20006411","20068","21970","20145","26601"
"20000068","20000773","20002732","20002941","20068","21970","20198","23667"
"20000068","20000773","20002732","20003643","20068","21970","20198","24369"
"20000068","20000773","20002733","20002941","20068","21970","20199","23667"
"20000068","20000773","20002733","20003643","20068","21970","20199","24369"
"20000068","20000773","20002734","20002941","20068","21970","20200","23667"
"20000068","20000773","20002734","20003643","20068","21970","20200","24369"
"20000068","20000773","20002734","20006411","20068","21970","20200","26601"
"20000068","20000773","20002735","20002941","20068","21970","20201","23667"
"20000068","20000773","20002735","20003643","20068","21970","20201","24369"
"20000068","20000773","20002735","20006411","20068","21970","20201","26601"
"20000068","20000773","20002736","20002941","20068","21970","27381","23667"
"20000068","20000773","20002736","20003643","20068","21970","27381","24369"
"20000068","20000773","20002736","20006411","20068","21970","27381","26601"
"20000068","20000773","20002737","20002941","20068","21970","34923","23667"
"20000068","20000773","20002737","20003643","20068","21970","34923","24369"
"20000068","20000773","20002738","20002941","20068","21970","39723","23667"
"20000068","20000773","20002738","20003643","20068","21970","39723","24369"
"20000068","20000773","20002740","20002941","20068","21970","51683","23667"
"20000068","20000773","20002740","20003643","20068","21970","51683","24369"
"20000068","20000773","20002741","20002941","20068","21970","56007","23667"
"20000068","20000773","20002741","20003513","20068","21970","56007","24239"
"20000068","20000773","20002741","20003643","20068","21970","56007","24369"
"20000068","20000773","20002741","20005555","20068","21970","56007","25215"
"20000068","20000773","20002741","20007237","20068","21970","56007","58568"
"20000068","20000773","20002742","20002941","20068","21970","58487","23667"
"20000068","20000773","20002742","20003513","20068","21970","58487","24239"
"20000068","20000773","20002742","20003643","20068","21970","58487","24369"
"20000068","20000773","20002742","20005555","20068","21970","58487","25215"
"20000068","20000773","20002742","20007237","20068","21970","58487","58568"
"20000068","20000773","30031936","20002941","20068","21970","30031936","23667"
"20000068","20000773","30031936","20003513","20068","21970","30031936","24239"
"20000068","20000773","30031936","20003643","20068","21970","30031936","24369"
"20000068","20000773","30031936","20005555","20068","21970","30031936","25215"
"20000068","20000773","30031936","20007237","20068","21970","30031936","58568"
"20000068","20000777","20002672","20003217","20068","21974","20138","23943"
"20000068","20000777","20002672","20003483","20068","21974","20138","24209"
"20000068","20000777","20002672","20005021","20068","21974","20138","24681"
"20000068","20000777","20002673","20003217","20068","21974","20139","23943"
"20000068","20000777","20002673","20003483","20068","21974","20139","24209"
"20000068","20000777","20002673","20005021","20068","21974","20139","24681"
"20000068","20000777","20002674","20003483","20068","21974","20140","24209"
"20000068","20000777","20002674","20006411","20068","21974","20140","26601"
"20000068","20000777","20002675","20003483","20068","21974","20141","24209"
"20000068","20000777","20002675","20006411","20068","21974","20141","26601"
"20000068","20000777","20002728","20003221","20068","21974","20194","23947"
"20000068","20000777","20002728","20003485","20068","21974","20194","24211"
"20000068","20000777","20002728","20005026","20068","21974","20194","24686"
"20000068","20000777","20002729","20003217","20068","21974","20195","23943"
"20000068","20000777","20002729","20003483","20068","21974","20195","24209"
